date,label,trend_up,drawdown,vix10,hy_oas,stress,sahm_gap,recession,stress_basis
2020-04-24,CRISIS,0,0.1623,40.66,8.03,3,0.27,0,vix+credit
2020-05-01,DECLINE,0,0.1640,37.80,7.70,2,0.27,0,vix+credit
2020-05-08,DECLINE,0,0.1348,33.26,7.52,2,0.27,0,vix+credit
2020-05-15,BEAR,0,0.1543,32.35,7.78,2,4.00,1,vix+credit
2020-05-22,BEAR,0,0.1272,30.59,7.06,2,4.00,1,vix+credit
2020-05-29,DECLINE,1,0.1010,28.91,6.71,2,4.00,1,vix+credit
2020-06-05,STALL,1,0.0568,27.10,5.50,1,4.00,1,vix+credit
2020-06-12,DECLINE,1,0.1018,28.89,6.28,2,7.23,1,vix+credit
2020-06-19,STALL,1,0.0852,32.74,6.02,2,7.23,1,vix+credit
2020-06-26,BEAR,0,0.1114,33.35,6.41,2,7.23,1,vix+credit
2020-07-02,STALL,1,0.0756,31.76,6.17,2,7.23,1,vix+credit
2020-07-10,STALL,1,0.0594,29.52,6.14,2,7.23,1,vix+credit
2020-07-17,BOOM,1,0.0477,28.52,5.74,1,9.43,1,vix+credit
2020-07-24,STALL,1,0.0504,26.87,5.29,1,9.43,1,vix+credit
2020-07-31,BOOM,1,0.0340,24.90,5.16,1,9.43,1,vix+credit
2020-08-07,BOOM,1,0.0103,23.94,5.06,1,9.43,1,vix+credit
2020-08-14,BOOM,1,0.0039,22.85,5.26,1,7.90,1,vix+credit
2020-08-21,BOOM,1,0.0000,22.33,5.25,1,7.90,1,vix+credit
2020-08-28,BOOM,1,0.0000,22.58,5.00,1,7.90,1,vix+credit
2020-09-04,BOOM,1,0.0430,25.85,5.13,1,7.90,1,vix+credit
2020-09-11,STALL,1,0.0670,28.33,5.21,1,6.30,1,vix+credit
2020-09-18,STALL,1,0.0730,27.74,5.16,1,6.30,1,vix+credit
2020-09-25,STALL,1,0.0789,26.79,5.64,1,6.30,1,vix+credit
2020-10-02,STALL,1,0.0649,27.13,5.38,1,6.30,1,vix+credit
2020-10-09,BOOM,1,0.0290,27.00,4.92,1,6.30,1,vix+credit
2020-10-16,BOOM,1,0.0271,26.88,4.94,1,5.23,1,vix+credit
2020-10-23,BOOM,1,0.0322,27.48,4.87,1,5.23,1,vix+credit
2020-10-30,STALL,1,0.0868,32.45,5.25,2,5.23,1,vix+credit
2020-11-06,STALL,1,0.0199,33.64,4.67,2,5.23,1,vix+credit
2020-11-13,BOOM,1,0.0000,27.71,4.63,1,4.13,1,vix+credit
2020-11-20,BOOM,1,0.0191,23.83,4.49,1,4.13,1,vix+credit
2020-11-27,BOOM,1,0.0000,22.53,4.35,1,4.13,1,vix+credit
2020-12-04,BOOM,1,0.0000,21.47,4.03,1,4.13,1,vix+credit
2020-12-11,BOOM,1,0.0105,21.47,4.13,1,3.57,1,vix+credit
2020-12-18,BOOM,1,0.0035,22.37,4.03,1,3.57,1,vix+credit
2020-12-24,BOOM,1,0.0052,23.11,4.05,1,3.57,1,vix+credit
2020-12-31,BOOM,1,0.0000,22.80,3.86,1,3.57,1,vix+credit
2021-01-08,BOOM,1,0.0000,23.31,3.76,1,3.57,1,vix+credit
2021-01-15,BOOM,1,0.0148,23.85,3.74,1,3.20,1,vix+credit
2021-01-22,BOOM,1,0.0030,22.68,3.75,1,3.20,1,vix+credit
2021-01-29,BOOM,1,0.0366,25.91,3.79,1,3.20,1,vix+credit
2021-02-05,BOOM,1,0.0000,26.81,3.58,1,3.20,1,vix+credit
2021-02-12,BOOM,1,0.0000,22.74,3.48,1,3.03,1,vix+credit
2021-02-19,BOOM,1,0.0071,21.44,3.41,1,3.03,1,vix+credit
2021-02-26,BOOM,1,0.0314,23.22,3.52,1,3.03,1,vix+credit
2021-03-05,BOOM,1,0.0236,25.21,3.60,1,3.03,1,vix+credit
2021-03-12,BOOM,1,0.0000,24.20,3.55,1,3.03,1,vix+credit
2021-03-19,BOOM,1,0.0154,21.62,3.67,1,2.87,1,vix+credit
2021-03-26,BOOM,1,0.0000,20.06,3.67,1,2.87,1,vix+credit
2021-04-01,BOOM,1,0.0000,19.71,3.67,0,2.87,1,vix+credit
2021-04-09,BOOM,1,0.0000,18.28,,0,2.87,1,VIX-ONLY
2021-04-16,BOOM,1,0.0000,17.02,,0,2.40,1,VIX-ONLY
2021-04-23,BOOM,1,0.0013,17.29,,0,2.40,1,VIX-ONLY
2021-04-30,BOOM,1,0.0072,17.82,,0,2.40,1,VIX-ONLY
2021-05-07,BOOM,1,0.0000,18.07,,0,2.40,1,VIX-ONLY
2021-05-14,BOOM,1,0.0139,20.30,,1,-0.10,0,VIX-ONLY
2021-05-21,BOOM,1,0.0181,21.51,,1,-0.10,0,VIX-ONLY
2021-05-28,BOOM,1,0.0067,19.22,,0,-0.10,0,VIX-ONLY
2021-06-04,BOOM,1,0.0006,17.81,,0,-0.10,0,VIX-ONLY
2021-06-11,BOOM,1,0.0000,16.97,,0,-0.13,0,VIX-ONLY
2021-06-18,BOOM,1,0.0208,17.31,,0,-0.13,0,VIX-ONLY
2021-06-25,BOOM,1,0.0000,17.25,,0,-0.13,0,VIX-ONLY
2021-07-02,BOOM,1,0.0000,16.06,,0,-0.13,0,VIX-ONLY
2021-07-09,BOOM,1,0.0000,16.16,,0,-0.13,0,VIX-ONLY
2021-07-16,BOOM,1,0.0131,16.80,,0,-0.07,0,VIX-ONLY
2021-07-23,BOOM,1,0.0000,18.01,,0,-0.07,0,VIX-ONLY
2021-07-30,BOOM,1,0.0061,18.62,,0,-0.07,0,VIX-ONLY
2021-08-06,BOOM,1,0.0000,18.01,,0,-0.07,0,VIX-ONLY
2021-08-13,BOOM,1,0.0000,16.96,,0,-0.23,0,VIX-ONLY
2021-08-20,BOOM,1,0.0085,17.66,,0,-0.23,0,VIX-ONLY
2021-08-27,BOOM,1,0.0000,18.22,,0,-0.23,0,VIX-ONLY
2021-09-03,BOOM,1,0.0003,16.80,,0,-0.23,0,VIX-ONLY
2021-09-10,BOOM,1,0.0173,17.38,,0,-0.23,0,VIX-ONLY
2021-09-17,BOOM,1,0.0229,18.88,,0,-0.23,0,VIX-ONLY
2021-09-24,BOOM,1,0.0180,20.38,,1,-0.23,0,VIX-ONLY
2021-10-01,BOOM,1,0.0397,21.61,,1,-0.23,0,VIX-ONLY
2021-10-08,BOOM,1,0.0321,21.24,,1,-0.23,0,VIX-ONLY
2021-10-15,BOOM,1,0.0145,19.52,,0,-0.40,0,VIX-ONLY
2021-10-22,BOOM,1,0.0011,16.96,,0,-0.40,0,VIX-ONLY
2021-10-29,BOOM,1,0.0000,15.89,,0,-0.40,0,VIX-ONLY
2021-11-05,BOOM,1,0.0000,16.04,,0,-0.40,0,VIX-ONLY
2021-11-12,BOOM,1,0.0040,16.71,,0,-0.30,0,VIX-ONLY
2021-11-19,BOOM,1,0.0014,17.32,,0,-0.30,0,VIX-ONLY
2021-11-26,BOOM,1,0.0234,18.75,,0,-0.30,0,VIX-ONLY
2021-12-03,BOOM,1,0.0353,24.36,,1,-0.30,0,VIX-ONLY
2021-12-10,BOOM,1,0.0000,24.91,,1,-0.30,0,VIX-ONLY
2021-12-17,BOOM,1,0.0194,21.29,,1,-0.33,0,VIX-ONLY
2021-12-23,BOOM,1,0.0000,20.28,,1,-0.33,0,VIX-ONLY
2021-12-31,BOOM,1,0.0056,18.88,,0,-0.33,0,VIX-ONLY
2022-01-07,BOOM,1,0.0249,17.83,,0,-0.33,0,VIX-ONLY
2022-01-14,BOOM,1,0.0279,18.65,,0,-0.27,0,VIX-ONLY
2022-01-21,STALL,0,0.0831,21.48,,1,-0.27,0,VIX-ONLY
2022-01-28,STALL,0,0.0760,27.14,,1,-0.27,0,VIX-ONLY
2022-02-04,STALL,1,0.0617,26.76,,1,-0.27,0,VIX-ONLY
2022-02-11,STALL,0,0.0788,23.20,,1,-0.17,0,VIX-ONLY
2022-02-18,STALL,0,0.0933,24.97,,1,-0.17,0,VIX-ONLY
2022-02-25,STALL,0,0.0859,27.93,,1,-0.17,0,VIX-ONLY
2022-03-04,DECLINE,0,0.0975,30.22,,2,-0.17,0,VIX-ONLY
2022-03-11,DECLINE,0,0.1235,32.17,,2,-0.17,0,VIX-ONLY
2022-03-18,DECLINE,0,0.0695,30.28,,2,-0.07,0,VIX-ONLY
2022-03-25,STALL,1,0.0529,25.03,,1,-0.07,0,VIX-ONLY
2022-04-01,STALL,1,0.0523,21.06,,1,-0.07,0,VIX-ONLY
2022-04-08,STALL,0,0.0643,20.25,,1,-0.07,0,VIX-ONLY
2022-04-14,STALL,0,0.0842,21.72,,1,-0.07,0,VIX-ONLY
2022-04-22,DECLINE,0,0.1094,22.91,,1,-0.07,0,VIX-ONLY
2022-04-29,DECLINE,0,0.1386,27.03,,1,-0.07,0,VIX-ONLY
2022-05-06,DECLINE,0,0.1404,30.39,,2,-0.07,0,VIX-ONLY
2022-05-13,DECLINE,0,0.1611,30.93,,2,-0.10,0,VIX-ONLY
2022-05-20,DECLINE,0,0.1866,30.43,,2,-0.10,0,VIX-ONLY
2022-05-27,DECLINE,0,0.1331,28.28,,1,-0.10,0,VIX-ONLY
2022-06-03,DECLINE,0,0.1434,27.03,,1,-0.10,0,VIX-ONLY
2022-06-10,DECLINE,0,0.1867,25.40,,1,-0.10,0,VIX-ONLY
2022-06-17,BEAR,0,0.2339,28.73,,1,-0.10,0,VIX-ONLY
2022-06-24,DECLINE,0,0.1845,30.36,,2,-0.10,0,VIX-ONLY
2022-07-01,BEAR,0,0.2025,28.54,,1,-0.10,0,VIX-ONLY
2022-07-08,DECLINE,0,0.1870,27.11,,1,-0.10,0,VIX-ONLY
2022-07-15,DECLINE,0,0.1946,26.26,,1,-0.03,0,VIX-ONLY
2022-07-22,DECLINE,0,0.1741,25.07,,1,-0.03,0,VIX-ONLY
2022-07-29,DECLINE,0,0.1389,23.48,,1,-0.03,0,VIX-ONLY
2022-08-05,DECLINE,0,0.1358,22.63,,1,-0.03,0,VIX-ONLY
2022-08-12,DECLINE,0,0.1077,21.38,,1,-0.07,0,VIX-ONLY
2022-08-19,DECLINE,0,0.1184,20.22,,1,-0.07,0,VIX-ONLY
2022-08-26,DECLINE,0,0.1540,21.78,,1,-0.07,0,VIX-ONLY
2022-09-02,DECLINE,0,0.1819,24.74,,1,-0.07,0,VIX-ONLY
2022-09-09,DECLINE,0,0.1520,25.28,,1,-0.07,0,VIX-ONLY
2022-09-16,DECLINE,0,0.1925,25.33,,1,0.00,0,VIX-ONLY
2022-09-23,BEAR,0,0.2300,26.81,,1,0.00,0,VIX-ONLY
2022-09-30,BEAR,0,0.2525,29.67,,1,0.00,0,VIX-ONLY
2022-10-07,BEAR,0,0.2412,30.81,,2,0.00,0,VIX-ONLY
2022-10-14,BEAR,0,0.2530,31.32,,2,-0.03,0,VIX-ONLY
2022-10-21,BEAR,0,0.2176,31.59,,2,-0.03,0,VIX-ONLY
2022-10-28,DECLINE,0,0.1867,29.10,,1,-0.03,0,VIX-ONLY
2022-11-04,BEAR,0,0.2139,26.61,,1,-0.03,0,VIX-ONLY
2022-11-11,DECLINE,0,0.1675,24.94,,1,0.03,0,VIX-ONLY
2022-11-18,DECLINE,0,0.1733,24.15,,1,0.03,0,VIX-ONLY
2022-11-25,DECLINE,0,0.1606,22.65,,1,0.03,0,VIX-ONLY
2022-12-02,DECLINE,1,0.1511,21.12,,1,0.03,0,VIX-ONLY
2022-12-09,DECLINE,0,0.1797,21.43,,1,0.03,0,VIX-ONLY
2022-12-16,DECLINE,0,0.1968,22.49,,1,0.03,0,VIX-ONLY
2022-12-23,DECLINE,0,0.1984,22.09,,1,0.03,0,VIX-ONLY
2022-12-30,DECLINE,0,0.1995,21.63,,1,0.03,0,VIX-ONLY
2023-01-06,DECLINE,0,0.1759,21.82,,1,0.03,0,VIX-ONLY
2023-01-13,DECLINE,1,0.1424,21.10,,1,0.03,0,VIX-ONLY
2023-01-20,DECLINE,1,0.1423,20.20,,1,0.03,0,VIX-ONLY
2023-01-27,DECLINE,1,0.1211,19.38,,0,0.03,0,VIX-ONLY
2023-02-03,DECLINE,1,0.1069,18.96,,0,0.03,0,VIX-ONLY
2023-02-10,DECLINE,1,0.1168,19.32,,0,0.00,0,VIX-ONLY
2023-02-17,DECLINE,1,0.1193,19.66,,0,0.00,0,VIX-ONLY
2023-02-24,DECLINE,1,0.1428,20.62,,1,0.00,0,VIX-ONLY
2023-03-03,DECLINE,1,0.1265,20.83,,1,0.00,0,VIX-ONLY
2023-03-10,DECLINE,0,0.1663,20.50,,1,0.00,0,VIX-ONLY
2023-03-17,DECLINE,0,0.1544,22.96,,1,0.00,0,VIX-ONLY
2023-03-24,DECLINE,1,0.1426,23.70,,1,0.00,0,VIX-ONLY
2023-03-31,DECLINE,1,0.1033,20.96,,1,0.00,0,VIX-ONLY
2023-04-06,STALL,1,0.0878,19.42,,0,0.00,0,VIX-ONLY
2023-04-14,STALL,1,0.0727,18.58,,0,0.00,0,VIX-ONLY
2023-04-21,STALL,1,0.0592,17.62,,0,0.00,0,VIX-ONLY
2023-04-28,BOOM,1,0.0315,17.15,,0,0.00,0,VIX-ONLY
2023-05-05,BOOM,1,0.0392,17.68,,0,0.00,0,VIX-ONLY
2023-05-12,BOOM,1,0.0421,17.51,,0,-0.03,0,VIX-ONLY
2023-05-19,BOOM,1,0.0263,17.04,,0,-0.03,0,VIX-ONLY
2023-05-26,BOOM,1,0.0232,17.77,,0,-0.03,0,VIX-ONLY
2023-06-02,BOOM,1,0.0053,17.53,,0,-0.03,0,VIX-ONLY
2023-06-09,BOOM,1,0.0015,15.37,,0,-0.03,0,VIX-ONLY
2023-06-16,BOOM,1,0.0037,14.16,,0,0.00,0,VIX-ONLY
2023-06-23,BOOM,1,0.0175,13.88,,0,0.00,0,VIX-ONLY
2023-06-30,BOOM,1,0.0000,13.55,,0,0.00,0,VIX-ONLY
2023-07-07,BOOM,1,0.0127,14.00,,0,0.00,0,VIX-ONLY
2023-07-14,BOOM,1,0.0010,14.20,,0,0.03,0,VIX-ONLY
2023-07-21,BOOM,1,0.0064,13.85,,0,0.03,0,VIX-ONLY
2023-07-28,BOOM,1,0.0000,13.68,,0,0.03,0,VIX-ONLY
2023-08-04,BOOM,1,0.0242,14.54,,0,0.03,0,VIX-ONLY
2023-08-11,BOOM,1,0.0272,15.51,3.83,0,0.07,0,vix+credit
2023-08-18,BOOM,1,0.0478,16.17,4.02,0,0.07,0,vix+credit
2023-08-25,BOOM,1,0.0399,16.62,3.90,0,0.07,0,vix+credit
2023-09-01,BOOM,1,0.0159,15.30,3.81,0,0.07,0,vix+credit
2023-09-08,BOOM,1,0.0286,14.24,3.85,0,0.07,0,vix+credit
2023-09-15,BOOM,1,0.0302,13.79,3.79,0,0.10,0,vix+credit
2023-09-22,STALL,1,0.0586,14.61,3.93,0,0.10,0,vix+credit
2023-09-29,STALL,1,0.0656,16.69,4.03,0,0.10,0,vix+credit
2023-10-06,STALL,1,0.0611,18.08,4.33,0,0.10,0,vix+credit
2023-10-13,STALL,1,0.0569,17.87,4.30,0,0.13,0,vix+credit
2023-10-20,STALL,0,0.0795,18.42,4.52,1,0.13,0,vix+credit
2023-10-27,DECLINE,0,0.1028,19.89,4.53,1,0.13,0,vix+credit
2023-11-03,STALL,1,0.0503,18.68,4.04,0,0.13,0,vix+credit
2023-11-10,BOOM,1,0.0379,15.89,4.03,0,0.27,0,vix+credit
2023-11-17,BOOM,1,0.0163,14.48,3.99,0,0.27,0,vix+credit
2023-11-24,BOOM,1,0.0065,13.75,3.85,0,0.27,0,vix+credit
2023-12-01,BOOM,1,0.0000,12.98,3.87,0,0.27,0,vix+credit
2023-12-08,BOOM,1,0.0000,12.82,3.75,0,0.27,0,vix+credit
2023-12-15,BOOM,1,0.0001,12.60,3.51,0,0.27,0,vix+credit
2023-12-22,BOOM,1,0.0029,12.71,3.39,0,0.27,0,vix+credit
2023-12-29,BOOM,1,0.0028,12.81,3.34,0,0.27,0,vix+credit
2024-01-05,BOOM,1,0.0180,13.17,3.68,0,0.27,0,vix+credit
2024-01-12,BOOM,1,0.0000,13.08,3.56,0,0.30,0,vix+credit
2024-01-19,BOOM,1,0.0000,13.31,3.54,0,0.30,0,vix+credit
2024-01-26,BOOM,1,0.0007,13.44,3.39,0,0.30,0,vix+credit
2024-02-02,BOOM,1,0.0000,13.46,3.47,0,0.30,0,vix+credit
2024-02-09,BOOM,1,0.0000,13.43,3.33,0,0.30,0,vix+credit
2024-02-16,BOOM,1,0.0048,13.77,3.34,0,0.23,0,vix+credit
2024-02-23,BOOM,1,0.0000,14.44,3.23,0,0.23,0,vix+credit
2024-03-01,BOOM,1,0.0000,14.08,3.32,0,0.23,0,vix+credit
2024-03-08,BOOM,1,0.0065,13.91,3.26,0,0.23,0,vix+credit
2024-03-15,BOOM,1,0.0112,14.32,3.16,0,0.30,0,vix+credit
2024-03-22,BOOM,1,0.0014,13.88,3.08,0,0.30,0,vix+credit
2024-03-28,BOOM,1,0.0000,13.38,3.12,0,0.30,0,vix+credit
2024-04-05,BOOM,1,0.0095,14.03,3.18,0,0.30,0,vix+credit
2024-04-12,BOOM,1,0.0249,15.32,3.25,0,0.33,0,vix+credit
2024-04-19,STALL,1,0.0546,17.07,3.37,0,0.33,0,vix+credit
2024-04-26,BOOM,1,0.0294,17.15,3.16,0,0.33,0,vix+credit
2024-05-03,BOOM,1,0.0241,15.29,3.08,0,0.33,0,vix+credit
2024-05-10,BOOM,1,0.0060,13.88,3.12,0,0.33,0,vix+credit
2024-05-17,BOOM,1,0.0009,12.88,3.09,0,0.40,0,vix+credit
2024-05-24,BOOM,1,0.0031,12.49,3.11,0,0.40,0,vix+credit
2024-05-31,BOOM,1,0.0082,12.76,3.20,0,0.40,0,vix+credit
2024-06-07,BOOM,1,0.0013,13.02,3.15,0,0.40,0,vix+credit
2024-06-14,BOOM,1,0.0004,12.59,3.29,0,0.40,0,vix+credit
2024-06-21,BOOM,1,0.0041,12.60,3.21,0,0.40,0,vix+credit
2024-06-28,BOOM,1,0.0048,12.76,3.18,0,0.40,0,vix+credit
2024-07-05,BOOM,1,0.0000,12.54,3.27,0,0.40,0,vix+credit
2024-07-12,BOOM,1,0.0033,12.44,3.19,0,0.43,0,vix+credit
2024-07-19,BOOM,1,0.0286,13.64,3.09,0,0.43,0,vix+credit
2024-07-26,BOOM,1,0.0367,15.58,3.10,0,0.43,0,vix+credit
2024-08-02,STALL,1,0.0566,17.52,3.72,0,0.43,0,vix+credit
2024-08-09,STALL,1,0.0570,23.09,3.49,1,0.43,0,vix+credit
2024-08-16,BOOM,1,0.0199,22.33,3.29,1,0.50,1,vix+credit
2024-08-23,BOOM,1,0.0058,16.53,3.19,0,0.50,1,vix+credit
2024-08-30,BOOM,1,0.0033,15.95,3.13,0,0.50,1,vix+credit
2024-09-06,BOOM,1,0.0457,17.95,3.39,0,0.50,1,vix+credit
2024-09-13,BOOM,1,0.0073,18.92,3.37,0,0.57,1,vix+credit
2024-09-20,BOOM,1,0.0019,17.53,3.15,0,0.57,1,vix+credit
2024-09-27,BOOM,1,0.0013,16.45,3.14,0,0.57,1,vix+credit
2024-10-04,BOOM,1,0.0020,17.36,2.89,0,0.57,1,vix+credit
2024-10-11,BOOM,1,0.0000,20.09,2.98,1,0.53,1,vix+credit
2024-10-18,BOOM,1,0.0000,20.34,2.88,1,0.53,1,vix+credit
2024-10-25,BOOM,1,0.0096,19.23,2.89,0,0.53,1,vix+credit
2024-11-01,BOOM,1,0.0232,19.98,2.83,0,0.53,1,vix+credit
2024-11-08,BOOM,1,0.0000,19.34,2.63,0,0.53,1,vix+credit
2024-11-15,BOOM,1,0.0218,16.30,2.72,0,0.40,0,vix+credit
2024-11-22,BOOM,1,0.0053,15.54,2.61,0,0.40,0,vix+credit
2024-11-29,BOOM,1,0.0000,15.37,2.72,0,0.40,0,vix+credit
2024-12-06,BOOM,1,0.0000,13.80,2.67,0,0.40,0,vix+credit
2024-12-13,BOOM,1,0.0064,13.61,2.68,0,0.40,0,vix+credit
2024-12-20,BOOM,1,0.0262,17.03,2.86,0,0.40,0,vix+credit
2024-12-27,BOOM,1,0.0196,17.62,2.84,0,0.40,0,vix+credit
2025-01-03,BOOM,1,0.0243,17.30,2.81,0,0.40,0,vix+credit
2025-01-10,BOOM,1,0.0432,17.06,2.81,0,0.40,0,vix+credit
2025-01-17,BOOM,1,0.0154,17.38,2.64,0,0.40,0,vix+credit
2025-01-24,BOOM,1,0.0029,16.62,2.60,0,0.40,0,vix+credit
2025-01-31,BOOM,1,0.0128,15.91,2.68,0,0.40,0,vix+credit
2025-02-07,BOOM,1,0.0152,16.68,2.67,0,0.40,0,vix+credit
2025-02-14,BOOM,1,0.0007,16.12,2.62,0,0.37,0,vix+credit
2025-02-21,BOOM,1,0.0213,15.86,2.78,0,0.37,0,vix+credit
2025-02-28,BOOM,1,0.0309,17.75,2.87,0,0.37,0,vix+credit
2025-03-07,STALL,1,0.0609,21.47,2.97,1,0.37,0,vix+credit
2025-03-14,STALL,0,0.0822,24.19,3.25,1,0.30,0,vix+credit
2025-03-21,STALL,0,0.0776,22.66,3.21,1,0.30,0,vix+credit
2025-03-28,STALL,0,0.0917,19.45,3.47,0,0.30,0,vix+credit
2025-04-04,DECLINE,0,0.1742,23.42,4.45,1,0.30,0,vix+credit
2025-04-11,DECLINE,0,0.1271,35.21,4.26,2,0.30,0,vix+credit
2025-04-17,DECLINE,0,0.1402,37.98,4.02,2,0.30,0,vix+credit
2025-04-25,DECLINE,0,0.1007,30.50,3.67,2,0.30,0,vix+credit
2025-05-02,STALL,0,0.0745,26.55,3.60,1,0.30,0,vix+credit
2025-05-09,STALL,0,0.0788,23.76,3.53,1,0.30,0,vix+credit
2025-05-16,BOOM,1,0.0302,20.66,3.16,1,0.30,0,vix+credit
2025-05-23,STALL,1,0.0556,19.00,3.40,0,0.30,0,vix+credit
2025-05-30,BOOM,1,0.0378,19.29,3.31,0,0.30,0,vix+credit
2025-06-06,BOOM,1,0.0234,18.72,3.09,0,0.30,0,vix+credit
2025-06-13,BOOM,1,0.0272,17.91,3.18,0,0.33,0,vix+credit
2025-06-20,BOOM,1,0.0287,18.85,3.13,0,0.33,0,vix+credit
2025-06-27,BOOM,1,0.0000,18.93,3.02,0,0.33,0,vix+credit
2025-07-03,BOOM,1,0.0000,17.42,2.80,0,0.33,0,vix+credit
2025-07-11,BOOM,1,0.0033,16.56,2.97,0,0.23,0,vix+credit
2025-07-18,BOOM,1,0.0001,16.74,2.93,0,0.23,0,vix+credit
2025-07-25,BOOM,1,0.0000,16.35,2.84,0,0.23,0,vix+credit
2025-08-01,BOOM,1,0.0238,16.24,3.13,0,0.23,0,vix+credit
2025-08-08,BOOM,1,0.0001,16.74,2.94,0,0.23,0,vix+credit
2025-08-15,BOOM,1,0.0029,15.93,2.88,0,0.17,0,vix+credit
2025-08-22,BOOM,1,0.0003,15.25,2.88,0,0.17,0,vix+credit
2025-08-29,BOOM,1,0.0064,15.11,2.82,0,0.17,0,vix+credit
2025-09-05,BOOM,1,0.0032,15.23,2.83,0,0.17,0,vix+credit
2025-09-12,BOOM,1,0.0005,15.43,2.79,0,0.13,0,vix+credit
2025-09-19,BOOM,1,0.0000,15.39,2.72,0,0.13,0,vix+credit
2025-09-26,BOOM,1,0.0075,15.99,2.75,0,0.13,0,vix+credit
2025-10-03,BOOM,1,0.0000,16.29,2.80,0,0.13,0,vix+credit
2025-10-10,BOOM,1,0.0298,17.00,3.18,0,0.13,0,vix+credit
2025-10-17,BOOM,1,0.0133,19.46,3.04,0,0.23,0,vix+credit
2025-10-24,BOOM,1,0.0000,19.49,2.88,0,0.23,0,vix+credit
2025-10-31,BOOM,1,0.0074,17.19,2.94,0,0.23,0,vix+credit
2025-11-07,BOOM,1,0.0235,17.62,3.15,0,0.23,0,vix+credit
2025-11-14,BOOM,1,0.0228,18.50,3.07,0,0.23,0,vix+credit
2025-11-21,BOOM,1,0.0418,21.28,3.19,1,0.23,0,vix+credit
2025-11-28,BOOM,1,0.0061,21.30,2.95,1,0.23,0,vix+credit
2025-12-05,BOOM,1,0.0030,17.72,2.85,0,0.23,0,vix+credit
2025-12-12,BOOM,1,0.0107,16.11,2.91,0,0.30,0,vix+credit
2025-12-19,BOOM,1,0.0096,16.23,2.90,0,0.30,0,vix+credit
2025-12-26,BOOM,1,0.0003,15.33,2.86,0,0.30,0,vix+credit
2026-01-02,BOOM,1,0.0106,14.49,2.83,0,0.30,0,vix+credit
2026-01-09,BOOM,1,0.0000,14.66,2.74,0,0.30,0,vix+credit
2026-01-16,BOOM,1,0.0053,15.45,2.65,0,0.33,0,vix+credit
2026-01-23,BOOM,1,0.0088,16.28,2.68,0,0.33,0,vix+credit
2026-01-30,BOOM,1,0.0057,16.77,2.80,0,0.33,0,vix+credit
2026-02-06,BOOM,1,0.0066,17.83,2.87,0,0.33,0,vix+credit
2026-02-13,BOOM,1,0.0204,18.93,2.95,0,0.30,0,vix+credit
2026-02-20,BOOM,1,0.0099,19.38,2.86,0,0.30,0,vix+credit
2026-02-27,BOOM,1,0.0143,19.68,3.10,0,0.30,0,vix+credit
2026-03-06,BOOM,1,0.0342,21.64,3.13,1,0.30,0,vix+credit
2026-03-13,BOOM,1,0.0496,24.85,3.28,1,0.27,0,vix+credit
2026-03-20,STALL,0,0.0677,25.10,3.24,1,0.27,0,vix+credit
2026-03-27,STALL,0,0.0874,25.87,3.42,1,0.27,0,vix+credit
2026-04-02,STALL,0,0.0567,26.80,3.17,1,0.27,0,vix+credit
2026-04-10,BOOM,1,0.0232,24.50,2.94,1,0.23,0,vix+credit
2026-04-17,BOOM,1,0.0000,20.08,2.83,1,0.23,0,vix+credit
2026-04-24,BOOM,1,0.0000,18.64,2.86,0,0.23,0,vix+credit
2026-05-01,BOOM,1,0.0000,18.38,2.77,0,0.23,0,vix+credit
2026-05-08,BOOM,1,0.0000,17.59,2.81,0,0.23,0,vix+credit
2026-05-15,BOOM,1,0.0124,17.73,2.80,0,0.20,0,vix+credit
2026-05-22,BOOM,1,0.0037,17.67,2.74,0,0.20,0,vix+credit
2026-05-29,BOOM,1,0.0000,16.77,2.72,0,0.20,0,vix+credit
2026-06-05,BOOM,1,0.0297,16.57,2.76,0,0.20,0,vix+credit
2026-06-12,BOOM,1,0.0234,18.29,2.71,0,0.10,0,vix+credit
2026-06-18,BOOM,1,0.0143,18.71,2.66,0,0.10,0,vix+credit
2026-06-26,BOOM,1,0.0336,17.78,2.83,0,0.10,0,vix+credit
2026-07-02,BOOM,1,0.0166,17.59,2.75,0,0.10,0,vix+credit
2026-07-10,BOOM,1,0.0045,16.47,2.69,0,0.10,0,vix+credit
2026-07-17,BOOM,1,0.0200,16.43,2.73,0,0.07,0,vix+credit
2026-07-24,BOOM,1,0.0260,17.44,2.79,0,0.07,0,vix+credit
2026-07-31,BOOM,1,0.0158,18.02,2.85,0,0.07,0,vix+credit
2026-08-07,BOOM,1,0.0000,16.88,2.70,0,0.07,0,vix+credit
